,id,,season,,week,,start_date,,home_id,,home_points,,away_id,,away_points,
",(",401411167,",",2022,",",12,",'",2022-11-19T20:30:00.000Z,"',",97,",",25,",",152,",",10,)
",(",401411165,",",2022,",",12,",'",2022-11-19T20:30:00.000Z,"',",228,",",40,",",2390,",",10,)
",(",401405147,",",2022,",",12,",'",2022-11-19T20:30:00.000Z,"',",164,",",10,",",213,",",55,)
",(",401405144,",",2022,",",12,",'",2022-11-19T20:30:00.000Z,"',",120,",",30,",",194,",",43,)
",(",401420863,",",2022,",",12,",'",2022-11-19T20:30:00.000Z,"',",252,",",52,",",3101,",",26,)
",(",401404116,",",2022,",",12,",'",2022-11-19T20:30:00.000Z,"',",2305,",",14,",",251,",",55,)
",(",401416647,",",2022,",",12,",'",2022-11-19T20:30:00.000Z,"',",2084,",",0,",",2006,",",0,)
",(",401426613,",",2022,",",12,",'",2022-11-19T21:00:00.000Z,"',",2,",",41,",",98,",",17,)
",(",401426609,",",2022,",",12,",'",2022-11-19T21:00:00.000Z,"',",2638,",",40,",",2229,",",6,)
",(",401415663,",",2022,",",12,",'",2022-11-19T21:00:00.000Z,"',",218,",",3,",",2132,",",23,)
",(",401405141,",",2022,",",12,",'",2022-11-19T21:00:00.000Z,"',",135,",",10,",",2294,",",13,)
",(",401426380,",",2022,",",12,",'",2022-11-19T22:00:00.000Z,"',",326,",",16,",",2032,",",13,)
",(",401411168,",",2022,",",12,",'",2022-11-19T22:30:00.000Z,"',",153,",",17,",",59,",",21,)
",(",401404041,",",2022,",",12,",'",2022-11-19T22:30:00.000Z,"',",25,",",27,",",24,",",20,)
",(",401426377,",",2022,",",12,",'",2022-11-19T23:00:00.000Z,"',",290,",",10,",",276,",",23,)
",(",401404115,",",2022,",",12,",'",2022-11-20T00:00:00.000Z,"',",66,",",10,",",2641,",",14,)
",(",401415261,",",2022,",",12,",'",2022-11-20T00:00:00.000Z,"',",2751,",",17,",",68,",",20,)
",(",401403953,",",2022,",",12,",'",2022-11-20T00:00:00.000Z,"',",2579,",",63,",",2633,",",38,)
",(",401403952,",",2022,",",12,",'",2022-11-20T00:30:00.000Z,"',",142,",",45,",",166,",",14,)
",(",401403947,",",2022,",",12,",'",2022-11-20T00:30:00.000Z,"',",8,",",42,",",145,",",27,)
",(",401404118,",",2022,",",12,",'",2022-11-20T00:30:00.000Z,"',",201,",",28,",",197,",",13,)
",(",401411171,",",2022,",",12,",'",2022-11-20T01:00:00.000Z,"',",154,",",45,",",183,",",35,)
",(",401404044,",",2022,",",12,",'",2022-11-20T01:00:00.000Z,"',",26,",",45,",",30,",",48,)
",(",401404042,",",2022,",",12,",'",2022-11-20T02:00:00.000Z,"',",264,",",54,",",38,",",7,)
",(",401415262,",",2022,",",12,",'",2022-11-20T02:00:00.000Z,"',",2005,",",24,",",36,",",12,)
",(",401426612,",",2022,",",12,",'",2022-11-20T02:00:00.000Z,"',",99,",",41,",",5,",",10,)
",(",401415265,",",2022,",",12,",'",2022-11-20T02:45:00.000Z,"',",328,",",35,",",23,",",31,)
",(",401404043,",",2022,",",12,",'",2022-11-20T03:30:00.000Z,"',",2483,",",20,",",254,",",17,)
",(",401415263,",",2022,",",12,",'",2022-11-20T03:30:00.000Z,"',",2440,",",14,",",278,",",41,)
",(",401415266,",",2022,",",12,",'",2022-11-20T04:00:00.000Z,"',",62,",",31,",",2439,",",25,)
",(",401416649,",",2022,",",13,",'",2022-11-23T00:00:00.000Z,"',",195,",",38,",",189,",",14,)
",(",401416648,",",2022,",",13,",'",2022-11-23T00:00:00.000Z,"',",193,",",18,",",2050,",",17,)
",(",401403956,",",2022,",",13,",'",2022-11-25T00:00:00.000Z,"',",145,",",22,",",344,",",24,)
",(",401415269,",",2022,",",13,",'",2022-11-25T17:00:00.000Z,"',",68,",",42,",",328,",",23,)
",(",401416650,",",2022,",",13,",'",2022-11-25T17:00:00.000Z,"',",2199,",",38,",",2117,",",19,)
",(",401415665,",",2022,",",13,",'",2022-11-25T17:00:00.000Z,"',",2132,",",24,",",2655,",",27,)
",(",401416651,",",2022,",",13,",'",2022-11-25T17:00:00.000Z,"',",2711,",",20,",",2649,",",14,)
",(",401404119,",",2022,",",13,",'",2022-11-25T17:00:00.000Z,"',",251,",",38,",",239,",",27,)
",(",401404045,",",2022,",",13,",'",2022-11-25T20:00:00.000Z,"',",12,",",38,",",9,",",35,)
",(",401403961,",",2022,",",13,",'",2022-11-25T20:30:00.000Z,"',",142,",",29,",",8,",",27,)
",(",401415268,",",2022,",",13,",'",2022-11-25T20:30:00.000Z,"',",36,",",17,",",167,",",0,)
",(",401411172,",",2022,",",13,",'",2022-11-25T20:30:00.000Z,"',",153,",",27,",",152,",",30,)
",(",401405148,",",2022,",",13,",'",2022-11-25T21:00:00.000Z,"',",2294,",",17,",",158,",",24,)
",(",401404046,",",2022,",",13,",'",2022-11-25T21:30:00.000Z,"',",25,",",28,",",26,",",35,)
",(",401403958,",",2022,",",13,",'",2022-11-26T00:30:00.000Z,"',",52,",",45,",",57,",",38,)
",(",401415270,",",2022,",",13,",'",2022-11-26T03:00:00.000Z,"',",278,",",30,",",2751,",",0,)
",(",401404166,",",2022,",",13,",'",2022-11-26T17:00:00.000Z,"',",2335,",",14,",",166,",",49,)
",(",401404144,",",2022,",",13,",'",2022-11-26T17:00:00.000Z,"',",113,",",7,",",349,",",44,)
",(",401404123,",",2022,",",13,",'",2022-11-26T17:00:00.000Z,"',",197,",",19,",",277,",",24,)
",(",401403962,",",2022,",",13,",'",2022-11-26T17:00:00.000Z,"',",228,",",30,",",2579,",",31,)
",(",401426383,",",2022,",",13,",'",2022-11-26T17:00:00.000Z,"',",256,",",47,",",324,",",7,)
",(",401405153,",",2022,",",13,",'",2022-11-26T17:00:00.000Z,"',",194,",",23,",",130,",",45,)
",(",401405152,",",2022,",",13,",'",2022-11-26T17:00:00.000Z,"',",120,",",37,",",164,",",0,)
",(",401426389,",",2022,",",13,",'",2022-11-26T17:00:00.000Z,"',",6,",",27,",",295,",",20,)
",(",401426390,",",2022,",",13,",'",2022-11-26T17:00:00.000Z,"',",276,",",28,",",2247,",",23,)
",(",401426615,",",2022,",",13,",'",2022-11-26T17:00:00.000Z,"',",2226,",",31,",",98,",",32,)
",(",401403959,",",2022,",",13,",'",2022-11-26T17:00:00.000Z,"',",61,",",37,",",59,",",14,)
",(",401416653,",",2022,",",13,",'",2022-11-26T18:00:00.000Z,"',",2084,",",27,",",2309,",",30,)
",(",401415664,",",2022,",",13,",'",2022-11-26T18:00:00.000Z,"',",218,",",46,",",151,",",49,)
",(",401416652,",",2022,",",13,",'",2022-11-26T18:30:00.000Z,"',",2459,",",12,",",2006,",",44,)
",(",401426617,",",2022,",",13,",'",2022-11-26T19:00:00.000Z,"',",249,",",21,",",242,",",17,)
",(",401403960,",",2022,",",13,",'",2022-11-26T20:00:00.000Z,"',",96,",",26,",",97,",",13,)
",(",401426616,",",2022,",",13,",'",2022-11-26T20:30:00.000Z,"',",2348,",",27,",",5,",",37,)
",(",401405151,",",2022,",",13,",'",2022-11-26T20:30:00.000Z,"',",84,",",16,",",2509,",",30,)
",(",401405150,",",2022,",",13,",'",2022-11-26T20:30:00.000Z,"',",275,",",16,",",135,",",23,)
",(",401426618,",",2022,",",13,",'",2022-11-26T20:30:00.000Z,"',",2636,",",34,",",2638,",",31,)
",(",401405149,",",2022,",",13,",'",2022-11-26T20:30:00.000Z,"',",77,",",3,",",356,",",41,)
",(",401404047,",",2022,",",13,",'",2022-11-26T20:30:00.000Z,"',",204,",",38,",",2483,",",34,)
",(",401403957,",",2022,",",13,",'",2022-11-26T20:30:00.000Z,"',",333,",",49,",",2,",",27,)
",(",401415271,",",2022,",",13,",'",2022-11-26T20:30:00.000Z,"',",23,",",27,",",62,",",14,)
",(",401411174,",",2022,",",13,",'",2022-11-26T20:30:00.000Z,"',",150,",",34,",",154,",",31,)
",(",401426384,",",2022,",",13,",'",2022-11-26T20:30:00.000Z,"',",2032,",",19,",",2653,",",48,)
",(",401415666,",",2022,",",13,",'",2022-11-26T20:30:00.000Z,"',",2567,",",34,",",235,",",31,)
",(",401404120,",",2022,",",13,",'",2022-11-26T21:00:00.000Z,"',",2628,",",62,",",66,",",14,)
",(",401405154,",",2022,",",13,",'",2022-11-26T21:00:00.000Z,"',",213,",",35,",",127,",",16,)
",(",401404048,",",2022,",",13,",'",2022-11-26T21:00:00.000Z,"',",38,",",21,",",254,",",63,)
",(",401426386,",",2022,",",13,",'",2022-11-26T22:00:00.000Z,"',",326,",",13,",",309,",",41,)
",(",401426385,",",2022,",",13,",'",2022-11-26T22:00:00.000Z,"',",2433,",",10,",",2572,",",20,)
",(",401415272,",",2022,",",13,",'",2022-11-26T23:00:00.000Z,"',",2439,",",27,",",2440,",",22,)
",(",401426382,",",2022,",",13,",'",2022-11-26T23:00:00.000Z,"',",290,",",51,",",2026,",",48,)
",(",401426614,",",2022,",",13,",'",2022-11-26T23:00:00.000Z,"',",2229,",",28,",",2393,",",33,)
",(",401403963,",",2022,",",13,",'",2022-11-27T00:00:00.000Z,"',",245,",",38,",",99,",",23,)
",(",401415667,",",2022,",",13,",'",2022-11-27T00:00:00.000Z,"',",58,",",39,",",2116,",",46,)
",(",401415668,",",2022,",",13,",'",2022-11-27T00:30:00.000Z,"',",248,",",30,",",202,",",37,)
",(",401404122,",",2022,",",13,",'",2022-11-27T00:30:00.000Z,"',",2641,",",51,",",201,",",48,)
",(",401403964,",",2022,",",13,",'",2022-11-27T00:30:00.000Z,"',",238,",",0,",",2633,",",56,)
",(",401404133,",",2022,",",13,",'",2022-11-27T00:30:00.000Z,"',",30,",",38,",",87,",",27,)
",(",401411173,",",2022,",",13,",'",2022-11-27T00:30:00.000Z,"',",103,",",23,",",183,",",32,)
",(",401411175,",",2022,",",13,",'",2022-11-27T01:00:00.000Z,"',",2390,",",16,",",221,",",42,)
",(",401404121,",",2022,",",13,",'",2022-11-27T01:00:00.000Z,"',",2306,",",47,",",2305,",",27,)
",(",401415267,",",2022,",",13,",'",2022-11-27T02:00:00.000Z,"',",21,",",3,",",2005,",",13,)
",(",401404051,",",2022,",",13,",'",2022-11-27T03:30:00.000Z,"',",265,",",33,",",264,",",51,)
",(",401404049,",",2022,",",13,",'",2022-11-27T04:00:00.000Z,"',",24,",",26,",",252,",",35,)
",(",401506450,",",2022,",",14,",'",2022-12-02T18:00:00.000Z,"',",2084,",",23,",",2006,",",22,)
",(",401437032,",",2022,",",14,",'",2022-12-03T00:30:00.000Z,"',",2636,",",48,",",249,",",27,)
",(",401437035,",",2022,",",14,",'",2022-12-03T01:00:00.000Z,"',",30,",",24,",",254,",",47,)
",(",401437030,",",2022,",",14,",'",2022-12-03T17:00:00.000Z,"',",2628,",",28,",",2306,",",31,)
",(",401437033,",",2022,",",14,",'",2022-12-03T17:00:00.000Z,"',",195,",",7,",",2649,",",17,)
",(",401507088,",",2022,",",14,",'",2022-12-03T20:00:00.000Z,"',",166,",",65,",",2674,",",3,)
",(",401437037,",",2022,",",14,",'",2022-12-03T20:30:00.000Z,"',",2653,",",45,",",324,",",26,)
",(",401437034,",",2022,",",14,",'",2022-12-03T21:00:00.000Z,"',",68,",",16,",",278,",",28,)
",(",401437008,",",2022,",",14,",'",2022-12-03T21:00:00.000Z,"',",2655,",",45,",",2116,",",28,)
",(",401437036,",",2022,",",14,",'",2022-12-03T21:00:00.000Z,"',",61,",",50,",",99,",",30,)
",(",401437009,",",2022,",",14,",'",2022-12-04T01:00:00.000Z,"',",153,",",10,",",228,",",39,)
",(",401437031,",",2022,",",14,",'",2022-12-04T01:00:00.000Z,"',",130,",",43,",",2509,",",22,)
",(",401404145,",",2022,",",15,",'",2022-12-10T20:00:00.000Z,"',",349,",",20,",",2426,",",17,)
